"session_id","referrer","sex","d_art","iat_exclude"
2457345,"sdsu","f",0.36344855135315,"Include"
2457348,"sdsu","m",0.395848292675977,"Include"
2457350,"sdsu","f",-0.0298767868111356,"Include"
2458806,"sdsu","f",0.164220566152036,"Include"
2458808,"sdsu","f",0.828935284268759,"Include"
2458811,"sdsu","f",0.353285877076622,"Include"
2458812,"sdsu","m",-0.909505482166482,"Include"
2458913,"sdsu","f",1.41055726388223,"Include"
2458914,"sdsu","f",0.0372602702338874,"Include"
2458915,"sdsu","m",0.444704795129232,"Include"
2458916,"sdsu","f",-0.660422659629144,"Include"
2461397,"sdsu","m",0.226317063555745,"Include"
2461398,"sdsu","f",0.890315185459554,"Include"
2461402,"sdsu","f",0.802191844921444,"Include"
2461621,"sdsu","f",0.796921192649236,"Include"
2461625,"sdsu","f",1.05447081614877,"Include"
2461629,"sdsu","m",0.0779684914315316,"Include"
2461892,"sdsu","f",-0.926829858209648,"Include"
2461893,"sdsu","f",0.770118676845918,"Include"
2461894,"sdsu","f",0.884594126189992,"Include"
2461895,"sdsu","f",0.0672432148024759,"Include"
2462430,"sdsu","f",1.04289908521313,"Include"
2462431,"sdsu","m",-0.138839237260213,"Include"
2462432,"sdsu","f",-0.107327398048918,"Include"
2462434,"sdsu","m",0.885052505010666,"Include"
2462501,"sdsu","f",-0.982486804817786,"Include"
2462503,"sdsu","f",0.298255915664412,"Include"
2462505,"sdsu","f",0.9186720669666,"Include"
2462572,"sdsu","f",0.474392542142816,"Include"
2462573,"sdsu","f",0.790889244294956,"Include"
2462574,"sdsu","f",0.302423513142675,"Include"
2462575,"sdsu","m",-0.540660379834408,"Include"
2466137,"sdsu","f",0.761320592425653,"Include"
2466138,"sdsu","f",-0.279647501058604,"Include"
2466142,"sdsu","m",-0.0180215080020252,"Include"
2466152,"sdsu","f",0.286485599287622,"Include"
2466236,"sdsu","f",0.843110937355671,"Include"
2466240,"sdsu","m",0.617526201020251,"Include"
2466241,"sdsu","m",-0.237999964759487,"Include"
2466441,"sdsu","f",0.757172708227807,"Include"
2466442,"sdsu","f",0.758069091244437,"Include"
2466547,"sdsu","f",-0.863378545779528,"Include"
2466548,"sdsu","m",0.503614143032774,"Include"
2466549,"sdsu","m",0.0150125201325524,"Include"
2466635,"sdsu","f",1.36426409531564,"Include"
2466638,"sdsu","m",0.459288953045638,"Include"
2468204,"sdsu","f",0.178143148123643,"Include"
2468205,"sdsu","m",0.633120858790529,"Include"
2468206,"sdsu","f",0.45945566315506,"Include"
2468345,"sdsu","f",0.575561532222523,"Include"
2468347,"sdsu","f",1.0190532767294,"Include"
2468348,"sdsu","f",0.670603247581684,"Include"
2468350,"sdsu","f",0.647189011900131,"Include"
2468450,"sdsu","f",-0.100001805804777,"Include"
2468451,"sdsu","f",1.11123407898082,"Include"
2468454,"sdsu","m",0.970522846296739,"Include"
2468534,"sdsu","f",0.519411453404977,"Include"
2468536,"sdsu","f",-0.110992775278152,"Include"
2468538,"sdsu","f",0.640826421050917,"Include"
2468539,"sdsu","f",1.03659105607046,"Include"
